departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación
ANTIOQUIA,5,SAN LUIS,"5,660",Rural,Quebrada Minarica,"2,008",10,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.058611111111111,-75.06555555555556,Accidente por MAP,"(6.058611111111111, -75.06555555555556)"
CAQUETA,18,SAN JOSÉ DEL FRAGUA,"18,610",Rural,Vereda Buenos Aires,"2,009",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.27055555555556,-76.1913888888889,Accidente por MAP,"(1.27055555555556, -76.1913888888889)"
VALLE DEL CAUCA,76,PRADERA,"76,563",Rural,,"2,009",2,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.433,-76.083,Accidente por MAP,"(3.433, -76.083)"
HUILA,41,PALERMO,"41,524",Rural,Vereda Las Brisas,"2,008",12,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,2.8929869444444445,-75.44086194444445,Accidente por MAP,"(2.8929869444444445, -75.44086194444445)"
HUILA,41,PALERMO,"41,524",Rural,Vereda Las Brisas,"2,008",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.8929869444444445,-75.44086194444445,Accidente por MAP,"(2.8929869444444445, -75.44086194444445)"
HUILA,41,PALERMO,"41,524",Rural,Vereda Las Brisas,"2,008",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.8929869444444445,-75.44086194444445,Accidente por MAP,"(2.8929869444444445, -75.44086194444445)"
HUILA,41,PALERMO,"41,524",Rural,Vereda Las Brisas,"2,008",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.8929869444444445,-75.44086194444445,Accidente por MAP,"(2.8929869444444445, -75.44086194444445)"
HUILA,41,PALERMO,"41,524",Rural,Vereda Las Brisas,"2,008",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.8929869444444445,-75.44086194444445,Accidente por MAP,"(2.8929869444444445, -75.44086194444445)"
CORDOBA,23,TIERRALTA,"23,807",Rural,Río Antezales,"2,008",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.445833333333334,-76.14361111111111,Accidente por MAP,"(7.445833333333334, -76.14361111111111)"
CORDOBA,23,TIERRALTA,"23,807",Rural,Río Antezales,"2,008",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.445833333333334,-76.14361111111111,Accidente por MAP,"(7.445833333333334, -76.14361111111111)"
CORDOBA,23,TIERRALTA,"23,807",Rural,Río Antezales,"2,008",11,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.445833333333334,-76.14361111111111,Accidente por MAP,"(7.445833333333334, -76.14361111111111)"
ANTIOQUIA,5,ANORÍ,"5,040",Rural,Vereda Los Campamentos,"2,008",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.222222222222222,-75.05833333333334,Accidente por MAP,"(7.222222222222222, -75.05833333333334)"
ANTIOQUIA,5,ANORÍ,"5,040",Rural,Vereda Los Campamentos,"2,008",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.222222222222222,-75.05833333333334,Accidente por MAP,"(7.222222222222222, -75.05833333333334)"
ANTIOQUIA,5,ANORÍ,"5,040",Rural,Vereda Los Campamentos,"2,008",12,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.222222222222222,-75.05833333333334,Accidente por MAP,"(7.222222222222222, -75.05833333333334)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda Betania,"2,009",4,Menor de 18 años,Indigena,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda Betania,"2,009",4,Mayor de 18 años,Indigena,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda Betania,"2,009",4,Mayor de 18 años,Indigena,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda Betania,"2,009",4,Mayor de 18 años,Indigena,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda Betania,"2,009",8,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.4791666666666667,-77.76388888888889,Accidente por MAP,"(1.4791666666666667, -77.76388888888889)"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,Vereda Conguital,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.3694444444444445,-75.77694444444444,Accidente por MAP,"(7.3694444444444445, -75.77694444444444)"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,Vereda Conguital,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.3694444444444445,-75.77694444444444,Accidente por MAP,"(7.3694444444444445, -75.77694444444444)"
VAUPES,97,CARURÚ,"97,161",Rural,Arara,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.115,-71.56083333333333,Accidente por MAP,"(1.115, -71.56083333333333)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Embaretado,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.491666666666666,-75.47361111111111,Accidente por MAP,"(7.491666666666666, -75.47361111111111)"
GUAVIARE,95,SAN JOSÉ DEL GUAVIARE,"95,001",Rural,El Barranco Colorado,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.8019444444444446,-71.81972222222223,Accidente por MAP,"(2.8019444444444446, -71.81972222222223)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Quebrada Ciénaga,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.448333333333333,-75.45333333333333,Accidente por MAP,"(7.448333333333333, -75.45333333333333)"
NORTE DE SANTANDER,54,EL TARRA,"54,250",Rural,,"2,008",8,Mayor de 18 años,,Civil,Herido,Masculino,8.574766,-73.097044,Accidente por MAP,"(8.574766, -73.097044)"
NORTE DE SANTANDER,54,EL TARRA,"54,250",Rural,,"2,008",8,Mayor de 18 años,,Civil,Herido,Masculino,8.574766,-73.097044,Accidente por MAP,"(8.574766, -73.097044)"
NORTE DE SANTANDER,54,EL TARRA,"54,250",Rural,,"2,008",8,Mayor de 18 años,,Civil,Herido,Masculino,8.574766,-73.097044,Accidente por MAP,"(8.574766, -73.097044)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda San Diego,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.5258333333333334,-77.77944444444445,Accidente por MAP,"(1.5258333333333334, -77.77944444444445)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda San Diego,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.5258333333333334,-77.77944444444445,Accidente por MAP,"(1.5258333333333334, -77.77944444444445)"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,Tagual,"2,010",3,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.286388888888889,-75.95944444444444,Accidente por MAP,"(7.286388888888889, -75.95944444444444)"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,El Edén,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.341388888888889,-75.95,Accidente por MAP,"(7.341388888888889, -75.95)"
META,50,VISTAHERMOSA,"50,711",Rural,Esmeralda,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.033888888888889,-73.885,Accidente por MAP,"(3.033888888888889, -73.885)"
NORTE DE SANTANDER,54,HACARÍ,"54,344",Rural,Alto El Tigre,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.342777777777778,-73.05,Accidente por MAP,"(8.342777777777778, -73.05)"
HUILA,41,ISNOS,"41,359",Rural,Las Quisayas,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.929816,-76.216388,Accidente por MAP,"(1.929816, -76.216388)"
NORTE DE SANTANDER,54,ÁBREGO,"54,003",Rural,El Llanon,"2,010",3,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.248055555555556,-73.03972222222222,Accidente por MAP,"(8.248055555555556, -73.03972222222222)"
NORTE DE SANTANDER,54,HACARÍ,"54,344",Rural,Cuchilla Galerón,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.37138888888889,-73.0261111111111,Accidente por MAP,"(8.37138888888889, -73.0261111111111)"
CAUCA,19,CORINTO,"19,212",Rural,Vereda San Pablo,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.1686111111111113,-76.18027777777777,Accidente por MAP,"(3.1686111111111113, -76.18027777777777)"
CAUCA,19,CORINTO,"19,212",Rural,Vereda San Pablo,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.1686111111111113,-76.18027777777777,Accidente por MAP,"(3.1686111111111113, -76.18027777777777)"
CAUCA,19,CORINTO,"19,212",Rural,Vereda San Pablo,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.1686111111111113,-76.18027777777777,Accidente por MAP,"(3.1686111111111113, -76.18027777777777)"
NARIÑO,52,BARBACOAS,"52,079",Rural,,"2,008",9,Mayor de 18 años,,Civil,Herido,Masculino,1.672216,-78.138537,Accidente por MAP,"(1.672216, -78.138537)"
CAUCA,19,CORINTO,"19,212",Rural,Vereda San Pablo,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.1686111111111113,-76.18027777777777,Accidente por MAP,"(3.1686111111111113, -76.18027777777777)"
ARAUCA,81,TAME,"81,794",Rural,El Tropezón,"2,010",4,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.486666666666666,-71.38388888888889,Accidente por MAP,"(6.486666666666666, -71.38388888888889)"
NORTE DE SANTANDER,54,ÁBREGO,"54,003",Rural,El Llanon,"2,010",4,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,8.248055555555556,-73.04,Accidente por MAP,"(8.248055555555556, -73.04)"
NORTE DE SANTANDER,54,ÁBREGO,"54,003",Rural,El Llanon,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.248055555555556,-73.04,Accidente por MAP,"(8.248055555555556, -73.04)"
NORTE DE SANTANDER,54,ÁBREGO,"54,003",Rural,El Llanon,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.248055555555556,-73.04,Accidente por MAP,"(8.248055555555556, -73.04)"
NORTE DE SANTANDER,54,ÁBREGO,"54,003",Rural,El Llanon,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.248055555555556,-73.04,Accidente por MAP,"(8.248055555555556, -73.04)"
NORTE DE SANTANDER,54,ÁBREGO,"54,003",Rural,Cerró San Luis,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.245833333333334,-73.0325,Accidente por MAP,"(8.245833333333334, -73.0325)"
NORTE DE SANTANDER,54,ÁBREGO,"54,003",Rural,Cerró San Luis,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.245833333333334,-73.0325,Accidente por MAP,"(8.245833333333334, -73.0325)"
NORTE DE SANTANDER,54,HACARÍ,"54,344",Rural,Cuchilla Galerón,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.378055555555555,-73.02805555555555,Accidente por MAP,"(8.378055555555555, -73.02805555555555)"
ARAUCA,81,ARAUQUITA,"81,065",Rural,Tres Cruces,"2,010",4,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.810555555555555,-71.08722222222222,Accidente por MAP,"(6.810555555555555, -71.08722222222222)"
ARAUCA,81,ARAUQUITA,"81,065",Rural,Tres Cruces,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,6.810555555555555,-71.08722222222222,Accidente por MAP,"(6.810555555555555, -71.08722222222222)"
ANTIOQUIA,5,URRAO,"5,847",Rural,Río Murry,"2,010",4,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,6.546666666666667,-76.43916666666667,Accidente por MAP,"(6.546666666666667, -76.43916666666667)"
VALLE DEL CAUCA,76,FLORIDA,"76,275",Rural,Vereda Cajones,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.266388888888889,-76.11583333333333,Accidente por MAP,"(3.266388888888889, -76.11583333333333)"
ANTIOQUIA,5,VALDIVIA,"5,854",Rural,La Alemana,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.328611111111111,-75.2936111111111,Accidente por MAP,"(7.328611111111111, -75.2936111111111)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda La Paloma,"2,009",7,Mayor de 18 años,,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
NORTE DE SANTANDER,54,SAN CALIXTO,"54,670",Rural,Vereda San Luis,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.457222222222223,-73.11805555555556,Accidente por MAP,"(8.457222222222223, -73.11805555555556)"
VALLE DEL CAUCA,76,TULUÁ,"76,834",Rural,Vereda El Vergel,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,4.027777777777778,-76.1,Accidente por MAP,"(4.027777777777778, -76.1)"
CAQUETA,18,SOLANO,"18,756",Rural,El Jardín,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.0358333333333334,-75.12555555555555,Accidente por MAP,"(1.0358333333333334, -75.12555555555555)"
VALLE DEL CAUCA,76,FLORIDA,"76,275",Rural,Vereda Cajones,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.241388888888889,-76.1036111111111,Accidente por MAP,"(3.241388888888889, -76.1036111111111)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda El Tigre,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.4738888888888888,-77.82222222222222,Accidente por MAP,"(1.4738888888888888, -77.82222222222222)"
ANTIOQUIA,5,TARAZÁ,"5,790",Rural,Quebrada Bocanegra,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.416666666666667,-75.43805555555555,Accidente por MAP,"(7.416666666666667, -75.43805555555555)"
META,50,MESETAS,"50,330",Rural,Las Colinas,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.235,-74.07472222222222,Accidente por MAP,"(3.235, -74.07472222222222)"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,El Suspiro,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.2811111111111115,-75.94638888888889,Accidente por MAP,"(7.2811111111111115, -75.94638888888889)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Planadas,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.4708333333333332,-77.84333333333333,Accidente por MAP,"(1.4708333333333332, -77.84333333333333)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda La Montufar,"2,008",3,Mayor de 18 años,,Civil,Herido,Masculino,1.337083,-77.59313,Accidente por MAP,"(1.337083, -77.59313)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda La Montufar,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.4730555555555556,-77.83666666666667,Accidente por MAP,"(1.4730555555555556, -77.83666666666667)"
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Los Pinos,"2,008",11,Mayor de 18 años,,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)"
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Los Pinos,"2,008",11,Mayor de 18 años,,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)"
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Los Pinos,"2,008",11,Mayor de 18 años,,Civil,Herido,Masculino,3.125088,-73.752373,Accidente por MAP,"(3.125088, -73.752373)"
ANTIOQUIA,5,APARTADÓ,"5,045",Rural,Vereda Chontalito,"2,010",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,7.941666666666666,-76.51555555555555,Accidente por MAP,"(7.941666666666666, -76.51555555555555)"
ANTIOQUIA,5,APARTADÓ,"5,045",Rural,Vereda Chontalito,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.941666666666666,-76.51555555555555,Accidente por MAP,"(7.941666666666666, -76.51555555555555)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda Buenavista,"2,010",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.4927777777777778,-77.71722222222222,Accidente por MAP,"(1.4927777777777778, -77.71722222222222)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda Buenavista,"2,010",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,1.4927777777777778,-77.71722222222222,Accidente por MAP,"(1.4927777777777778, -77.71722222222222)"
NARIÑO,52,SAMANIEGO,"52,678",Rural,Vereda Buenavista,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.4927777777777778,-77.71722222222222,Accidente por MAP,"(1.4927777777777778, -77.71722222222222)"
VALLE DEL CAUCA,76,FLORIDA,"76,275",Rural,Vereda Los Alpes,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.2519444444444443,-76.10861111111112,Accidente por MAP,"(3.2519444444444443, -76.10861111111112)"
CAUCA,19,EL TAMBO,"19,256",Rural,Huisito,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,2.4633333333333334,-77.05972222222222,Accidente por MAP,"(2.4633333333333334, -77.05972222222222)"
VICHADA,99,CUMARIBO,"99,773",Rural,Puerto Príncipe,"2,010",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.799166666666667,-70.59277777777778,Accidente por MAP,"(3.799166666666667, -70.59277777777778)"
CAUCA,19,CALOTO,"19,142",Rural,Vereda El Placer,"2,010",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.096388888888889,-76.30388888888889,Accidente por MAP,"(3.096388888888889, -76.30388888888889)"
CAUCA,19,CALOTO,"19,142",Rural,Vereda El Placer,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.096388888888889,-76.30388888888889,Accidente por MAP,"(3.096388888888889, -76.30388888888889)"
CAUCA,19,CALOTO,"19,142",Rural,Vereda El Placer,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.096388888888889,-76.30388888888889,Accidente por MAP,"(3.096388888888889, -76.30388888888889)"
CAUCA,19,CALOTO,"19,142",Rural,Vereda El Placer,"2,010",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,3.096388888888889,-76.30388888888889,Accidente por MAP,"(3.096388888888889, -76.30388888888889)"
CAUCA,19,CALOTO,"19,142",Rural,Vereda El Placer,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.096388888888889,-76.30388888888889,Accidente por MAP,"(3.096388888888889, -76.30388888888889)"
NORTE DE SANTANDER,54,TIBÚ,"54,810",Rural,Vereda Los Milagros-Ejer Location,"2,010",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,8.78,-72.73388888888888,Accidente por MAP,"(8.78, -72.73388888888888)"
NORTE DE SANTANDER,54,TEORAMA,"54,800",Rural,Vereda Vegas De San José,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,8.775,-73.17277777777778,Accidente por MAP,"(8.775, -73.17277777777778)"
PUTUMAYO,86,PUERTO ASÍS,"86,568",Rural,Vereda La Piña,"2,010",4,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,0.3419444444,-76.4391666667,Accidente por MAP,"(0.3419444444, -76.4391666667)"
PUTUMAYO,86,PUERTO ASÍS,"86,568",Rural,Vereda La Piña,"2,010",4,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,0.3419444444,-76.4391666667,Accidente por MAP,"(0.3419444444, -76.4391666667)"
PUTUMAYO,86,PUERTO ASÍS,"86,568",Rural,Vereda La Piña,"2,010",4,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,0.3419444444,-76.4391666667,Accidente por MAP,"(0.3419444444, -76.4391666667)"
PUTUMAYO,86,PUERTO ASÍS,"86,568",Rural,Vereda La Piña,"2,010",4,Mayor de 18 años,,Fuerza pública,Herido,Masculino,0.3419444444,-76.4391666667,Accidente por MAP,"(0.3419444444, -76.4391666667)"
META,50,VISTAHERMOSA,"50,711",Rural,Vereda La Horqueta,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.0411111111111113,-73.88361111111111,Accidente por MAP,"(3.0411111111111113, -73.88361111111111)"
HUILA,41,SAN AGUSTÍN,"41,668",Rural,Vereda La Esperanza,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.8252777777777778,-76.34777777777778,Accidente por MAP,"(1.8252777777777778, -76.34777777777778)"
ANTIOQUIA,5,BRICEÑO,"5,107",Rural,Vereda Pueblo Nuevo,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.098333333333334,-75.63027777777778,Accidente por MAP,"(7.098333333333334, -75.63027777777778)"
HUILA,41,SAN AGUSTÍN,"41,668",Rural,Vereda La Esperanza,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.815,-76.35277777777777,Accidente por MAP,"(1.815, -76.35277777777777)"
HUILA,41,SAN AGUSTÍN,"41,668",Rural,Vereda La Esperanza,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.8186111111111112,-76.34611111111111,Accidente por MAP,"(1.8186111111111112, -76.34611111111111)"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,Pela Huevo,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.1745424543,-75.7702545782,Accidente por MAP,"(7.1745424543, -75.7702545782)"
ANTIOQUIA,5,ITUANGO,"5,361",Rural,Pela Huevo,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.1745424543,-75.7702545782,Accidente por MAP,"(7.1745424543, -75.7702545782)"
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Maracaibo,"2,010",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.0411111111111113,-73.88361111111111,Accidente por MAP,"(3.0411111111111113, -73.88361111111111)"
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Maracaibo,"2,010",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.0411111111111113,-73.88361111111111,Accidente por MAP,"(3.0411111111111113, -73.88361111111111)"
META,50,VISTAHERMOSA,"50,711",Rural,Vereda Maracaibo,"2,010",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,3.0411111111111113,-73.88361111111111,Accidente por MAP,"(3.0411111111111113, -73.88361111111111)"
CHOCO,27,EL CARMEN DEL DARIEN,"27,150",Rural,Caño Claro,"2,010",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.285,-76.72277777777778,Accidente por MAP,"(7.285, -76.72277777777778)"
CHOCO,27,EL CARMEN DEL DARIEN,"27,150",Rural,Caño Claro,"2,010",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.285,-76.72277777777778,Accidente por MAP,"(7.285, -76.72277777777778)"
CHOCO,27,EL CARMEN DEL DARIEN,"27,150",Rural,Caño Claro,"2,010",1,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.285,-76.72277777777778,Accidente por MAP,"(7.285, -76.72277777777778)"
CHOCO,27,EL CARMEN DEL DARIEN,"27,150",Rural,Río Jiguamiando,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.216944444444445,-76.72527777777778,Accidente por MAP,"(7.216944444444445, -76.72527777777778)"
CHOCO,27,EL CARMEN DEL DARIEN,"27,150",Rural,Río Jiguamiando,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.216944444444445,-76.72527777777778,Accidente por MAP,"(7.216944444444445, -76.72527777777778)"
CHOCO,27,EL CARMEN DEL DARIEN,"27,150",Rural,Río Jiguamiando,"2,010",5,Mayor de 18 años,,Fuerza pública,Herido,Masculino,7.216944444444445,-76.72527777777778,Accidente por MAP,"(7.216944444444445, -76.72527777777778)"
CAQUETA,18,PUERTO RICO,"18,592",Rural,La Paz,"2,010",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,2.023888888888889,-75.17583333333333,Accidente por MAP,"(2.023888888888889, -75.17583333333333)"
CAQUETA,18,PUERTO RICO,"18,592",Rural,La Paz,"2,010",5,Mayor de 18 años,,Fuerza pública,Muerto,Masculino,2.023888888888889,-75.17583333333333,Accidente por MAP,"(2.023888888888889, -75.17583333333333)"
NARIÑO,52,BARBACOAS,"52,079",Rural,Km 100 - 101,"2,010",6,Mayor de 18 años,,Fuerza pública,Herido,Masculino,1.403888888888889,-78.23444444444445,Accidente por MAP,"(1.403888888888889, -78.23444444444445)"
